,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2020-09-03,2230,47,5130,860,14836,1955,4468,606,609,11649,5859,79,372,8114,3330,1133,466,976,4857,133,3833,9077,6790,1837,2535,1545,113,404,1336,432,15969,791,32671,2803,150,4225,835,469,7732,1031,2807,169,1797,15025,414,58,2651,1941,236,1220,41
2020-09-04,2262,48,5171,872,14917,1966,4468,606,611,11749,5921,81,382,8143,3347,1136,481,987,4872,134,3842,9100,6796,1847,2555,1562,116,404,1373,432,15977,794,32677,2803,150,4246,846,474,7742,1031,2844,170,1815,15119,419,58,2661,1950,241,1229,42
2020-09-05,2269,49,5207,881,15006,1966,4468,608,611,11809,5971,84,384,8166,3360,1160,481,993,4872,134,3853,9116,6802,1851,2567,1639,118,404,1386,432,15984,800,32682,2888,155,4255,850,474,7760,1031,2876,173,1837,15187,420,58,2677,1950,242,1231,42
2020-09-06,2270,48,5218,893,15092,1971,4468,609,611,11847,6031,85,384,8171,3362,1165,483,996,4928,134,3859,9125,6802,1857,2583,1658,119,404,1389,433,15988,803,32688,2889,156,4258,853,475,7760,1031,2886,173,1862,15272,422,58,2677,1950,245,1237,42
2020-09-07,2270,48,5218,908,15175,1973,4468,609,611,11868,6038,86,385,8179,3366,1167,485,996,4939,134,3862,9133,6807,1860,2584,1659,120,404,1393,433,15990,807,32699,2896,156,4276,853,476,7779,1031,2906,173,1865,15341,423,58,2683,1950,246,1246,42
2020-09-08,2271,48,5220,917,15248,1973,4474,609,611,11914,6064,88,389,8186,3378,1173,485,997,4953,134,3866,9141,6809,1862,2584,1661,121,407,1393,433,15995,807,32707,2909,156,4298,854,485,7790,1031,2911,173,1869,15412,424,58,2685,1950,250,1251,42
2020-09-09,2278,49,5251,928,15329,1977,4474,609,615,12113,6122,91,406,8214,3395,1185,492,1013,4969,134,3869,9146,6869,1869,2619,1673,124,422,1412,433,16004,813,32710,2957,157,4324,863,493,7805,1042,2939,173,1896,15498,427,58,2696,1976,253,1256,42
2020-09-10,2298,51,5273,940,15415,1979,4478,613,616,12325,6198,94,407,8241,3408,1205,494,1034,4990,134,3879,9166,6891,1884,2648,1691,125,428,1429,434,16010,816,32713,2990,160,4354,876,496,7820,1042,2974,177,1931,15571,430,58,2706,1983,255,1257,42
2020-09-11,2328,51,5288,953,15487,1985,4480,613,616,12499,6244,96,412,8273,3418,1208,512,1043,5031,135,3884,9180,6898,1897,2661,1701,133,435,1439,434,16019,818,32718,3023,164,4402,888,498,7837,1042,3023,177,1988,15650,431,58,2710,1991,262,1268,42
2020-09-12,2344,51,5310,953,15563,1988,4480,613,616,12594,6284,97,415,8295,3434,1208,521,1056,5031,134,3892,9196,6909,1906,2676,1704,135,435,1449,435,16023,821,32727,3047,167,4411,899,502,7837,1042,3039,183,2025,15716,433,58,2721,1991,264,1275,42
2020-09-13,2345,51,5320,980,15637,1988,4480,615,616,12604,6329,99,415,8309,3435,1218,521,1059,5065,134,3897,9210,6909,1919,2691,1705,137,435,1449,436,16027,823,32731,3052,168,4415,905,508,7837,1042,3061,184,2064,15785,433,58,2723,1991,264,1282,42
2020-09-14,2348,51,5320,991,15707,1990,4485,617,616,12640,6349,99,419,8314,3437,1221,533,1064,5082,134,3898,9219,6917,1922,2706,1714,140,436,1456,436,16030,823,32738,3060,170,4418,905,510,7869,1042,3074,184,2078,15850,436,58,2742,2006,274,1286,42
2020-09-15,2382,50,5342,1009,15785,1996,4485,618,616,12785,6395,100,423,8332,3458,1233,533,1073,5108,134,3901,9224,6929,1927,2734,1732,142,437,1482,436,16038,830,32738,3111,172,4506,912,518,7875,1042,3095,184,2097,15920,436,58,2838,2015,274,1293,42
2020-09-16,2387,51,5370,1155,15867,2002,4487,619,616,12937,6416,103,429,8367,3469,1234,585,1081,5126,138,3910,9245,6938,1933,2755,1739,143,440,1494,438,16049,832,32759,3147,172,4554,924,519,7903,1055,3128,192,2127,15995,437,58,2882,2020,290,1295,46
